00,000,01,000,0000,1,蔡英文,16,2,,56,,博士,N, , 
00,000,01,000,0000,1,蘇嘉全,16,1,,56,,碩士,N,,Y
00,000,01,000,0000,2,馬英九,1,1,,62,,博士,Y,*, 
00,000,01,000,0000,2,吳敦義,1,1,,64,,大專,N,,Y
00,000,01,000,0000,3,宋楚瑜,999,1,,70,,博士,N, , 
00,000,01,000,0000,3,林瑞雄,999,1,,72,,博士,N,,Y
