CountyCityName,TownshipName,VillageName,PollStationNo,DistrictName,BallotsAccepted,BallotsRejected,BallotsCast,Voters,CandidateCounts,ElectedCounts,CandidateMaleCounts,CandidateFemaleCounts,ElectedMaleCounts,ElectedFemaleCounts,BallotsRate
全國,,,0,0,2105812,37964,2143776,3022067,215,94,169,46,67,27,70.94
臺北市,,,0,6,1342187,26366,1368553,1936966,109,51,81,28,34,17,70.65
臺北市,,,0,6,277603,6358,283961,396984,18,10,13,5,6,4,71.53
臺北市,,,0,6,184506,3217,187723,260070,12,7,7,5,5,2,72.18
臺北市,,,0,6,225514,4512,230026,327581,18,9,13,5,7,2,70.22
臺北市,,,0,6,176828,3871,180699,261591,16,7,13,3,5,2,69.08
臺北市,,,0,6,187081,3958,191039,271710,17,7,14,3,5,2,70.31
臺北市,,,0,6,290655,4450,295105,419030,28,11,21,7,6,5,70.43
高雄市,,,0,5,763625,11598,775223,1085101,106,43,88,18,33,10,71.44
高雄市,,,0,5,90649,1121,91770,126187,10,5,8,2,4,1,72.73
高雄市,,,0,5,160852,2208,163060,229552,22,9,19,3,7,2,71.03
高雄市,,,0,5,177153,2652,179805,256358,26,10,21,5,7,3,70.14
高雄市,,,0,5,155175,2575,157750,219877,22,9,18,4,7,2,71.74
高雄市,,,0,5,179796,3042,182838,253127,26,10,22,4,8,2,72.23
臺北市,北投區,,0,1,127313,3532,130845,181773,2,1,2,0,1,0,71.98
臺北市,士林區,,0,1,150290,2826,153116,215211,6,1,6,0,1,0,71.15
臺北市,內湖區,,0,2,126251,2100,128351,178193,3,1,3,0,1,0,72.03
臺北市,南港區,,0,2,58255,1117,59372,81877,3,1,2,1,1,0,72.51
臺北市,松山區,,0,3,102281,1988,104269,149587,4,1,4,0,1,0,69.70
臺北市,信義區,,0,3,123233,2524,125757,177994,3,1,2,1,0,1,70.65
臺北市,中山區,,0,4,110128,2431,112559,163767,2,1,2,0,1,0,68.73
臺北市,大同區,,0,4,66700,1440,68140,97824,4,1,4,0,1,0,69.66
臺北市,中正區,,0,5,79228,1820,81048,117084,2,1,2,0,1,0,69.22
臺北市,萬華區,,0,5,107853,2138,109991,154626,4,1,3,1,1,0,71.13
臺北市,大安區,,0,6,159003,2509,161512,234425,3,1,3,0,1,0,68.90
臺北市,文山區,,0,6,131652,1941,133593,184605,4,1,4,0,1,0,72.37
高雄市,鹽埕區,,0,1,17052,248,17300,23534,3,1,3,0,1,0,73.51
高雄市,鼓山區,,0,1,57100,698,57798,79919,4,1,4,0,1,0,72.32
高雄市,旗津區,,0,1,16497,175,16672,22734,2,1,2,0,1,0,73.34
高雄市,左營區,,0,2,84428,1311,85739,122030,4,1,2,2,1,0,70.26
高雄市,楠梓區,,0,2,76424,897,77321,107522,2,1,0,2,0,1,71.91
高雄市,三民區,,0,3,177153,2652,179805,256358,3,1,2,1,1,0,70.14
高雄市,新興區,,0,4,32982,527,33509,46829,3,1,3,0,1,0,71.56
高雄市,前金區,,0,4,17608,276,17884,25371,3,1,3,0,1,0,70.49
高雄市,苓雅區,,0,4,104585,1772,106357,147677,5,1,4,1,0,1,72.02
高雄市,前鎮區,,0,5,105289,1984,107273,147153,2,1,1,1,1,0,72.90
高雄市,小港區,,0,5,74507,1058,75565,105974,3,1,3,0,1,0,71.31
臺北市,北投區,建民里,0,1,2654,41,2695,3740,3,1,3,0,1,0,72.06
臺北市,北投區,文林里,0,1,2514,49,2563,3523,7,1,6,1,1,0,72.75
臺北市,北投區,石牌里,0,1,2979,70,3049,4278,2,1,2,0,1,0,71.27
臺北市,北投區,福興里,0,1,3890,73,3963,5342,5,1,5,0,1,0,74.19
臺北市,北投區,榮光里,0,1,3905,70,3975,5517,7,1,6,1,1,0,72.05
臺北市,北投區,榮華里,0,1,3997,87,4084,5803,3,1,3,0,1,0,70.38
臺北市,北投區,裕民里,0,1,3810,76,3886,5391,2,1,1,1,1,0,72.08
臺北市,北投區,振華里,0,1,4402,91,4493,6241,4,1,3,1,1,0,71.99
臺北市,北投區,永和里,0,1,4307,76,4383,6242,4,1,3,1,0,1,70.22
臺北市,北投區,永欣里,0,1,3503,79,3582,5059,4,1,4,0,1,0,70.80
臺北市,北投區,永明里,0,1,2550,54,2604,3580,2,1,2,0,1,0,72.74
臺北市,北投區,東華里,0,1,2719,37,2756,3620,2,1,1,1,1,0,76.13
臺北市,北投區,吉利里,0,1,3605,84,3689,5050,2,1,2,0,1,0,73.05
臺北市,北投區,吉慶里,0,1,2926,64,2990,4012,4,1,4,0,1,0,74.53
臺北市,北投區,尊賢里,0,1,2731,58,2789,3865,2,1,2,0,1,0,72.16
臺北市,北投區,立賢里,0,1,2940,64,3004,4103,3,1,3,0,1,0,73.21
臺北市,北投區,立農里,0,1,4773,74,4847,6506,2,1,2,0,1,0,74.50
臺北市,北投區,八仙里,0,1,2690,59,2749,3795,2,1,1,1,1,0,72.44
臺北市,北投區,洲美里,0,1,1057,14,1071,1419,2,1,2,0,1,0,75.48
臺北市,北投區,奇岩里,0,1,5126,132,5258,7387,1,1,1,0,1,0,71.18
臺北市,北投區,清江里,0,1,4876,136,5012,7042,3,1,2,1,1,0,71.17
臺北市,北投區,中央里,0,1,4080,140,4220,5960,3,1,2,1,1,0,70.81
臺北市,北投區,長安里,0,1,3114,94,3208,4506,3,1,3,0,1,0,71.19
臺北市,北投區,大同里,0,1,3265,106,3371,4679,3,1,3,0,1,0,72.05
臺北市,北投區,溫泉里,0,1,3471,102,3573,4983,3,1,3,0,1,0,71.70
臺北市,北投區,林泉里,0,1,1773,52,1825,2727,2,1,2,0,1,0,66.92
臺北市,北投區,中心里,0,1,3064,67,3131,4792,3,1,3,0,1,0,65.34
臺北市,北投區,中庸里,0,1,2401,60,2461,3357,3,1,3,0,1,0,73.31
臺北市,北投區,開明里,0,1,3487,112,3599,5124,2,1,2,0,1,0,70.24
臺北市,北投區,中和里,0,1,2763,73,2836,3955,2,1,2,0,1,0,71.71
臺北市,北投區,智仁里,0,1,3435,99,3534,4751,2,1,2,0,1,0,74.38
臺北市,北投區,秀山里,0,1,2016,53,2069,2866,4,1,4,0,1,0,72.19
臺北市,北投區,文化里,0,1,2428,62,2490,3307,5,1,5,0,1,0,75.29
臺北市,北投區,豐年里,0,1,2364,124,2488,3297,3,1,3,0,1,0,75.46
臺北市,北投區,稻香里,0,1,2643,129,2772,3834,3,1,3,0,1,0,72.30
臺北市,北投區,桃源里,0,1,2703,289,2992,4121,5,1,5,0,1,0,72.60
臺北市,北投區,一德里,0,1,3132,192,3324,4769,4,1,4,0,1,0,69.70
臺北市,北投區,關渡里,0,1,5481,213,5694,7927,4,1,4,0,1,0,71.83
臺北市,北投區,泉源里,0,1,1368,31,1399,1931,2,1,2,0,1,0,72.45
臺北市,北投區,湖山里,0,1,1183,19,1202,1650,3,1,3,0,1,0,72.85
臺北市,北投區,大屯里,0,1,671,16,687,979,3,1,3,0,1,0,70.17
臺北市,北投區,湖田里,0,1,517,11,528,743,5,1,3,2,0,1,71.06
臺北市,士林區,仁勇里,0,1,2629,28,2657,3595,2,1,2,0,1,0,73.91
臺北市,士林區,義信里,0,1,1765,32,1797,2501,2,1,2,0,1,0,71.85
臺北市,士林區,福林里,0,1,2236,49,2285,3176,4,1,4,0,1,0,71.95
臺北市,士林區,福德里,0,1,2535,50,2585,4137,2,1,2,0,1,0,62.48
臺北市,士林區,福志里,0,1,3971,72,4043,5618,2,1,2,0,1,0,71.97
臺北市,士林區,舊佳里,0,1,3828,63,3891,5341,2,1,2,0,1,0,72.85
臺北市,士林區,福佳里,0,1,4262,70,4332,5873,3,1,3,0,1,0,73.76
臺北市,士林區,後港里,0,1,4347,77,4424,6287,2,1,2,0,1,0,70.37
臺北市,士林區,福中里,0,1,3095,65,3160,4360,2,1,2,0,1,0,72.48
臺北市,士林區,前港里,0,1,2501,42,2543,3513,2,1,2,0,1,0,72.39
臺北市,士林區,百齡里,0,1,4033,90,4123,5737,2,1,2,0,1,0,71.87
臺北市,士林區,承德里,0,1,2944,60,3004,4355,1,1,1,0,1,0,68.98
臺北市,士林區,福華里,0,1,3768,80,3848,5502,2,1,2,0,1,0,69.94
臺北市,士林區,明勝里,0,1,2718,76,2794,4065,2,1,2,0,1,0,68.73
臺北市,士林區,福順里,0,1,2924,53,2977,4346,4,1,4,0,1,0,68.50
臺北市,士林區,富光里,0,1,3285,72,3357,4697,3,1,3,0,1,0,71.47
臺北市,士林區,葫蘆里,0,1,4172,78,4250,5712,4,1,3,1,1,0,74.40
臺北市,士林區,葫東里,0,1,2204,42,2246,3070,2,1,1,1,1,0,73.16
臺北市,士林區,社子里,0,1,3456,60,3516,4994,2,1,2,0,1,0,70.40
臺北市,士林區,社新里,0,1,4541,103,4644,6560,4,1,4,0,1,0,70.79
臺北市,士林區,社園里,0,1,4030,63,4093,5549,3,1,3,0,1,0,73.76
臺北市,士林區,永倫里,0,1,4132,91,4223,5818,2,1,2,0,1,0,72.59
臺北市,士林區,福安里,0,1,2962,40,3002,3950,2,1,2,0,1,0,76.00
