CountyCityName,TownshipName,VillageName,PollStationNo,DistrictName,BallotsAccepted,BallotsRejected,BallotsCast,Voters,CandidateCounts,ElectedCounts,CandidateMaleCounts,CandidateFemaleCounts,ElectedMaleCounts,ElectedFemaleCounts,BallotsRate
全國,,,0,0,7668075,116833,7784908,11809277,80,23,75,5,20,3,65.92
臺北縣,,,0,0,1405658,18352,1424010,2242060,6,1,5,1,1,0,63.51
宜蘭縣,,,0,0,226858,2082,228940,317194,2,1,2,0,1,0,72.18
桃園縣,,,0,0,668112,10632,678744,1035387,3,1,2,1,0,1,65.55
新竹縣,,,0,0,196247,3170,199417,277708,4,1,4,0,1,0,71.81
苗栗縣,,,0,0,280186,4607,284793,378882,4,1,4,0,1,0,75.17
臺中縣,,,0,0,593603,14435,608038,927612,6,1,6,0,1,0,65.55
彰化縣,,,0,0,585836,10908,596744,858446,3,1,2,1,1,0,69.51
南投縣,,,0,0,248970,2435,251405,373740,5,1,5,0,1,0,67.27
雲林縣,,,0,0,358923,5876,364799,524212,4,1,4,0,1,0,69.59
嘉義縣,,,0,0,255660,5385,261045,401532,2,1,2,0,1,0,65.01
臺南縣,,,0,0,499998,6800,506798,756073,2,1,2,0,1,0,67.03
高雄縣,,,0,0,525725,8310,534035,832635,4,1,4,0,1,0,64.14
屏東縣,,,0,0,410527,4002,414529,629530,3,1,3,0,1,0,65.85
臺東縣,,,0,0,101523,1311,102834,176329,3,1,3,0,1,0,58.32
花蓮縣,,,0,0,127650,2132,129782,246943,2,1,2,0,1,0,52.56
澎湖縣,,,0,0,36407,677,37084,63619,2,1,2,0,1,0,58.29
基隆市,,,0,0,171673,2488,174161,259795,3,1,3,0,1,0,67.04
新竹市,,,0,0,144938,2459,147397,232607,3,1,3,0,1,0,63.37
臺中市,,,0,0,362036,4834,366870,581859,4,1,3,1,0,1,63.05
嘉義市,,,0,0,116548,1369,117917,176181,4,1,3,1,0,1,66.93
臺南市,,,0,0,324884,4124,329008,479977,7,1,7,0,1,0,68.55
金門縣,,,0,0,22431,371,22802,32060,2,1,2,0,1,0,71.12
連江縣,,,0,0,3682,74,3756,4896,2,1,2,0,1,0,76.72
臺北縣,板橋市,,0,0,218464,2711,221175,338979,5,1,4,1,0,1,65.25
臺北縣,三重市,,0,0,159240,2433,161673,249406,2,1,1,1,1,0,64.82
臺北縣,中和市,,0,0,167708,2292,170000,264231,3,1,3,0,1,0,64.34
臺北縣,永和市,,0,0,97935,1232,99167,157837,3,1,3,0,1,0,62.83
臺北縣,新莊市,,0,0,133493,1779,135272,216244,7,1,6,1,1,0,62.56
臺北縣,新店市,,0,0,109902,1241,111143,181878,2,1,2,0,1,0,61.11
臺北縣,樹林市,,0,0,57139,800,57939,89087,5,1,5,0,1,0,65.04
臺北縣,鶯歌鎮,,0,0,29794,390,30184,46375,7,1,6,1,1,0,65.09
臺北縣,三峽鎮,,0,0,30361,407,30768,49393,3,1,3,0,1,0,62.29
臺北縣,淡水鎮,,0,0,43313,568,43881,70302,2,1,1,1,1,0,62.42
臺北縣,汐止市,,0,0,58416,572,58988,94315,4,1,3,1,1,0,62.54
臺北縣,瑞芳鎮,,0,0,21764,238,22002,35761,4,1,3,1,0,1,61.53
臺北縣,土城市,,0,0,80527,1179,81706,131801,4,1,4,0,1,0,61.99
臺北縣,蘆洲市,,0,0,56978,770,57748,92209,2,1,2,0,1,0,62.63
臺北縣,五股鄉,,0,0,25506,293,25799,40106,2,1,1,1,1,0,64.33
臺北縣,泰山鄉,,0,0,24576,329,24905,38019,2,1,2,0,1,0,65.51
臺北縣,林口鄉,,0,0,18606,204,18810,30058,4,1,4,0,1,0,62.58
臺北縣,深坑鄉,,0,0,7942,95,8037,13165,2,1,2,0,1,0,61.05
臺北縣,石碇鄉,,0,0,3651,98,3749,5794,3,1,3,0,1,0,64.70
臺北縣,坪林鄉,,0,0,2552,19,2571,4730,2,1,2,0,1,0,54.36
臺北縣,三芝鄉,,0,0,9448,133,9581,14480,2,1,1,1,1,0,66.17
臺北縣,石門鄉,,0,0,4824,38,4862,7210,2,1,2,0,1,0,67.43
臺北縣,八里鄉,,0,0,10232,153,10385,16700,1,1,1,0,1,0,62.19
臺北縣,平溪鄉,,0,0,3003,29,3032,4944,3,1,2,1,1,0,61.33
臺北縣,雙溪鄉,,0,0,5451,45,5496,8486,3,1,2,1,1,0,64.77
臺北縣,貢寮鄉,,0,0,6385,94,6479,10438,3,1,3,0,1,0,62.07
臺北縣,金山鄉,,0,0,8579,83,8662,14039,3,1,3,0,1,0,61.70
臺北縣,萬里鄉,,0,0,8237,107,8344,13590,3,1,3,0,1,0,61.40
臺北縣,烏來鄉,,0,0,1632,20,1652,2483,2,1,2,0,1,0,66.53
宜蘭縣,宜蘭市,,0,0,43715,405,44120,60967,3,1,3,0,1,0,72.37
宜蘭縣,羅東鎮,,0,0,32605,286,32891,44538,3,1,3,0,1,0,73.85
宜蘭縣,蘇澳鎮,,0,0,23202,203,23405,33619,2,1,2,0,1,0,69.62
宜蘭縣,頭城鎮,,0,0,15606,148,15754,23022,2,1,2,0,1,0,68.43
宜蘭縣,礁溪鄉,,0,0,18780,223,19003,26320,2,1,2,0,1,0,72.20
宜蘭縣,壯圍鄉,,0,0,13385,106,13491,18719,4,1,4,0,1,0,72.07
宜蘭縣,員山鄉,,0,0,16487,132,16619,23566,5,1,5,0,1,0,70.52
宜蘭縣,冬山鄉,,0,0,26791,196,26987,35819,3,1,3,0,1,0,75.34
宜蘭縣,五結鄉,,0,0,19792,198,19990,26680,3,1,3,0,1,0,74.93
宜蘭縣,三星鄉,,0,0,11627,130,11757,16447,5,1,5,0,1,0,71.48
宜蘭縣,大同鄉,,0,0,2478,30,2508,3775,4,1,4,0,1,0,66.44
宜蘭縣,南澳鄉,,0,0,2390,25,2415,3722,4,1,4,0,1,0,64.88
桃園縣,桃園市,,0,0,116848,1719,118567,185690,2,1,2,0,1,0,63.85
桃園縣,中壢市,,0,0,130449,1958,132407,202050,3,1,3,0,1,0,65.53
桃園縣,大溪鎮,,0,0,36424,560,36984,54648,3,1,3,0,1,0,67.68
桃園縣,楊梅鎮,,0,0,48106,797,48903,75708,5,1,3,2,0,1,64.59
桃園縣,蘆竹鄉,,0,0,33245,536,33781,50205,2,1,2,0,1,0,67.29
桃園縣,大園鄉,,0,0,33453,468,33921,46771,2,1,2,0,1,0,72.53
桃園縣,龜山鄉,,0,0,41793,741,42534,71013,4,1,4,0,1,0,59.90
桃園縣,八德市,,0,0,63138,1171,64309,99243,2,1,2,0,1,0,64.80
桃園縣,龍潭鄉,,0,0,39308,705,40013,61682,2,1,2,0,1,0,64.87
桃園縣,平鎮市,,0,0,73156,1317,74473,112541,2,1,2,0,1,0,66.17
桃園縣,新屋鄉,,0,0,23638,293,23931,33666,3,1,3,0,1,0,71.08
桃園縣,觀音鄉,,0,0,23902,299,24201,34383,2,1,2,0,1,0,70.39
桃園縣,復興鄉,,0,0,4652,68,4720,7787,2,1,2,0,1,0,60.61
新竹縣,竹北市,,0,0,35309,627,35936,52146,2,1,2,0,1,0,68.91
新竹縣,竹東鎮,,0,0,39673,619,40292,55337,2,1,2,0,1,0,72.81
新竹縣,新埔鎮,,0,0,18719,315,19034,24952,1,1,1,0,1,0,76.28
新竹縣,關西鎮,,0,0,16826,243,17069,22721,2,1,2,0,1,0,75.12
新竹縣,湖口鄉,,0,0,28224,566,28790,40793,2,1,2,0,1,0,70.58
新竹縣,新豐鄉,,0,0,18629,258,18887,27487,4,1,4,0,1,0,68.71
新竹縣,芎林鄉,,0,0,9873,137,10010,13274,3,1,3,0,1,0,75.41
新竹縣,橫山鄉,,0,0,8345,99,8444,11068,4,1,3,1,1,0,76.29
新竹縣,北埔鄉,,0,0,5595,105,5700,7532,2,1,1,1,1,0,75.68
新竹縣,寶山鄉,,0,0,6095,85,6180,8805,2,1,2,0,1,0,70.19
新竹縣,峨眉鄉,,0,0,3685,39,3724,4927,4,1,4,0,1,0,75.58
新竹縣,尖石鄉,,0,0,3165,39,3204,5305,3,1,3,0,1,0,60.40
新竹縣,五峰鄉,,0,0,2109,38,2147,3361,2,1,2,0,1,0,63.88
苗栗縣,苗栗市,,0,0,45080,692,45772,60367,2,1,2,0,1,0,75.82
苗栗縣,公館鄉,,0,0,23885,457,24342,33053,4,1,3,1,1,0,73.65
苗栗縣,頭屋鄉,,0,0,20951,285,21236,29031,1,1,1,0,1,0,73.15
苗栗縣,銅鑼鄉,,0,0,30874,692,31566,43578,2,1,1,1,1,0,72.44
苗栗縣,三義鄉,,0,0,40287,692,40979,55819,6,1,5,1,1,0,73.41
苗栗縣,西湖鄉,,0,0,21613,351,21964,30149,3,1,2,1,0,1,72.85
苗栗縣,通霄鎮,,0,0,10873,198,11071,13930,3,1,3,0,1,0,79.48
苗栗縣,苑裡鎮,,0,0,9646,161,9807,12956,2,1,1,1,1,0,75.69
苗栗縣,後龍鎮,,0,0,18698,230,18928,23384,3,1,3,0,1,0,80.94
苗栗縣,造橋鄉,,0,0,11416,177,11593,14649,4,1,4,0,1,0,79.14
苗栗縣,竹南鎮,,0,0,6768,99,6867,9695,2,1,2,0,1,0,70.83
苗栗縣,頭份鎮,,0,0,6935,119,7054,8850,2,1,0,2,0,1,79.71
苗栗縣,三灣鄉,,0,0,9542,132,9674,12105,3,1,3,0,1,0,79.92
苗栗縣,南庄鄉,,0,0,4951,60,5011,6788,5,1,4,1,1,0,73.82
苗栗縣,大湖鄉,,0,0,7784,114,7898,10021,3,1,3,0,1,0,78.81
苗栗縣,獅潭鄉,,0,0,4522,55,4577,5892,4,1,4,0,1,0,77.68
苗栗縣,卓蘭鎮,,0,0,3365,58,3423,4496,5,1,4,1,0,1,76.13
苗栗縣,泰安鄉,,0,0,2996,35,3031,4119,4,1,3,1,1,0,73.59
臺中縣,豐原市,,0,0,65153,1527,66680,102783,2,1,2,0,1,0,64.87
臺中縣,大里市,,0,0,26133,590,26723,41391,4,1,4,0,1,0,64.56
臺中縣,太平市,,0,0,33596,729,34325,49096,3,1,3,0,1,0,69.91
臺中縣,東勢鎮,,0,0,37938,822,38760,55279,2,1,2,0,1,0,70.12
臺中縣,大甲鎮,,0,0,30192,700,30892,44778,4,1,4,0,1,0,68.99
臺中縣,清水鎮,,0,0,19654,472,20126,30339,3,1,2,1,1,0,66.34
臺中縣,沙鹿鎮,,0,0,25842,646,26488,36581,3,1,3,0,1,0,72.41
臺中縣,梧棲鎮,,0,0,27049,620,27669,38909,2,1,1,1,1,0,71.11
臺中縣,后里鄉,,0,0,32428,714,33142,52401,2,1,1,1,1,0,63.25
臺中縣,神岡鄉,,0,0,28790,758,29548,45907,2,1,1,1,1,0,64.36
臺中縣,潭子鄉,,0,0,14134,267,14401,19272,2,1,1,1,1,0,74.72
臺中縣,大雅鄉,,0,0,7518,171,7689,10932,2,1,1,1,1,0,70.33
臺中縣,新社鄉,,0,0,15053,299,15352,19672,2,1,1,1,1,0,78.04
臺中縣,石岡鄉,,0,0,10515,190,10705,14498,2,1,1,1,1,0,73.84
臺中縣,外埔鄉,,0,0,26067,618,26685,40669,2,1,1,1,1,0,65.62
臺中縣,大安鄉,,0,0,22722,583,23305,33524,2,1,1,1,1,0,69.52
臺中縣,烏日鄉,,0,0,24998,595,25593,38480,2,1,1,1,1,0,66.51
臺中縣,大肚鄉,,0,0,27970,778,28748,44111,2,1,1,1,1,0,65.17
臺中縣,龍井鄉,,0,0,58502,1922,60424,99235,2,1,1,1,1,0,60.89
臺中縣,霧峰鄉,,0,0,54203,1366,55569,101418,2,1,1,1,1,0,54.79
臺中縣,和平鄉,,0,0,5146,68,5214,8337,2,1,1,1,1,0,62.54
彰化縣,彰化市,,0,0,95073,1961,97034,144711,3,1,3,0,1,0,67.05
彰化縣,花壇鄉,,0,0,36732,737,37469,52896,3,1,3,0,1,0,70.84
彰化縣,芬園鄉,,0,0,38243,734,38977,53149,3,1,3,0,1,0,73.34
彰化縣,鹿港鎮,,0,0,8033,129,8162,10832,4,1,4,0,1,0,75.35
彰化縣,褔興鄉,,0,0,14407,234,14641,20775,2,1,2,0,1,0,70.47
彰化縣,秀水鄉,,0,0,21549,345,21894,30850,5,1,5,0,1,0,70.97
