CountyCityName,TownshipName,VillageName,PollStationNo,DistrictName,DrawNo,VoteCounts,VoteRate,CandidateName,EndorsementPartyName,Gender,IsIncumbent,Elected
臺北市,,,0,0,1,766377,51.13,馬英九　　,中國國民黨,1,N,T
臺北市,,,0,0,2,688072,45.91,陳水扁　　,民主進步黨,1,Y,
臺北市,,,0,0,3,44452,2.97,王建煊,新黨,1,N,
高雄市,,,0,0,1,6457,0.81,吳建國　　,新黨,1,N,
高雄市,,,0,0,2,18699,2.35,鄭德耀　　,無,1,N,
高雄市,,,0,0,3,387797,48.71,謝長廷　　,民主進步黨,1,N,T
高雄市,,,0,0,4,383232,48.13,吳敦義　　,中國國民黨,1,Y,
臺北市,松山區,,0,0,1,60243,51.78,馬英九　　,中國國民黨,1,N,T
臺北市,信義區,,0,0,1,77136,54.81,馬英九　　,中國國民黨,1,N,T
臺北市,大安區,,0,0,1,99843,56.07,馬英九　　,中國國民黨,1,N,T
臺北市,中山區,,0,0,1,58026,47.36,馬英九　　,中國國民黨,1,N,T
臺北市,中正區,,0,0,1,49864,54.11,馬英九　　,中國國民黨,1,N,T
臺北市,大同區,,0,0,1,30476,39.27,馬英九　　,中國國民黨,1,N,T
臺北市,萬華區,,0,0,1,59224,48.01,馬英九　　,中國國民黨,1,N,T
臺北市,文山區,,0,0,1,82917,59.89,馬英九　　,中國國民黨,1,N,T
臺北市,南港區,,0,0,1,32651,50.84,馬英九　　,中國國民黨,1,N,T
臺北市,內湖區,,0,0,1,70336,52.74,馬英九　　,中國國民黨,1,N,T
臺北市,士林區,,0,0,1,77499,45.44,馬英九　　,中國國民黨,1,N,T
臺北市,北投區,,0,0,1,68162,48.17,馬英九　　,中國國民黨,1,N,T
臺北市,松山區,,0,0,2,52219,44.88,陳水扁　　,民主進步黨,1,Y,
臺北市,信義區,,0,0,2,58844,41.81,陳水扁　　,民主進步黨,1,Y,
臺北市,大安區,,0,0,2,71774,40.31,陳水扁　　,民主進步黨,1,Y,
臺北市,中山區,,0,0,2,61309,50.04,陳水扁　　,民主進步黨,1,Y,
臺北市,中正區,,0,0,2,39251,42.60,陳水扁　　,民主進步黨,1,Y,
臺北市,大同區,,0,0,2,45789,59.00,陳水扁　　,民主進步黨,1,Y,
臺北市,萬華區,,0,0,2,61288,49.68,陳水扁　　,民主進步黨,1,Y,
臺北市,文山區,,0,0,2,50386,36.39,陳水扁　　,民主進步黨,1,Y,
臺北市,南港區,,0,0,2,29728,46.29,陳水扁　　,民主進步黨,1,Y,
臺北市,內湖區,,0,0,2,58580,43.92,陳水扁　　,民主進步黨,1,Y,
臺北市,士林區,,0,0,2,89017,52.19,陳水扁　　,民主進步黨,1,Y,
臺北市,北投區,,0,0,2,69887,49.39,陳水扁　　,民主進步黨,1,Y,
臺北市,松山區,,0,0,3,3889,3.34,王建煊,新黨,1,N,
臺北市,信義區,,0,0,3,4756,3.38,王建煊,新黨,1,N,
臺北市,大安區,,0,0,3,6458,3.63,王建煊,新黨,1,N,
臺北市,中山區,,0,0,3,3181,2.60,王建煊,新黨,1,N,
臺北市,中正區,,0,0,3,3034,3.29,王建煊,新黨,1,N,
臺北市,大同區,,0,0,3,1344,1.73,王建煊,新黨,1,N,
臺北市,萬華區,,0,0,3,2855,2.31,王建煊,新黨,1,N,
臺北市,文山區,,0,0,3,5150,3.72,王建煊,新黨,1,N,
臺北市,南港區,,0,0,3,1847,2.88,王建煊,新黨,1,N,
臺北市,內湖區,,0,0,3,4457,3.34,王建煊,新黨,1,N,
臺北市,士林區,,0,0,3,4039,2.37,王建煊,新黨,1,N,
臺北市,北投區,,0,0,3,3442,2.43,王建煊,新黨,1,N,
高雄市,鹽埕區,,0,0,1,94,0.50,吳建國　　,新黨,1,N,
高雄市,鼓山區,,0,0,1,481,0.77,吳建國　　,新黨,1,N,
高雄市,左營區,,0,0,1,856,1.09,吳建國　　,新黨,1,N,
高雄市,楠梓區,,0,0,1,803,1.01,吳建國　　,新黨,1,N,
高雄市,三民區,,0,0,1,1274,0.69,吳建國　　,新黨,1,N,
高雄市,新興區,,0,0,1,258,0.74,吳建國　　,新黨,1,N,
高雄市,前金區,,0,0,1,133,0.67,吳建國　　,新黨,1,N,
高雄市,苓雅區,,0,0,1,882,0.79,吳建國　　,新黨,1,N,
