CountyCityName,TownshipName,VillageName,PollStationNo,DistrictName,DrawNo,VoteCounts,VoteRate,CandidateName,EndorsementPartyName,Gender,IsIncumbent,Elected
全國,,,0,0,1,9415,11.54,瓦歷斯．貝林,無黨團結聯盟,1,Y,
全國,,,0,0,2,13536,16.59,曾華德,中國國民黨,1,Y,T
全國,,,0,0,3,216,0.26,李秀琴,無,2,N,
全國,,,0,0,4,3145,3.85,伍新國,無,1,N,
全國,,,0,0,5,16284,19.96,高金素梅,無,2,Y,T
全國,,,0,0,6,5785,7.09,陳道明,民主進步黨,1,Y,
全國,,,0,0,7,17307,21.21,孔文吉,中國國民黨,1,N,T
全國,,,0,0,8,3719,4.56,林文生,台灣團結聯盟,1,N,
全國,,,0,0,9,12179,14.93,林春德,親民黨,1,Y,T
臺北市,,,0,0,1,50,4.65,瓦歷斯．貝林,無黨團結聯盟,1,Y,
高雄市,,,0,0,1,27,3.49,瓦歷斯．貝林,無黨團結聯盟,1,Y,
臺北縣,,,0,0,1,164,5.94,瓦歷斯．貝林,無黨團結聯盟,1,Y,
宜蘭縣,,,0,0,1,433,9.81,瓦歷斯．貝林,無黨團結聯盟,1,Y,
桃園縣,,,0,0,1,354,6.41,瓦歷斯．貝林,無黨團結聯盟,1,Y,
新竹縣,,,0,0,1,608,11.76,瓦歷斯．貝林,無黨團結聯盟,1,Y,
苗栗縣,,,0,0,1,399,16.68,瓦歷斯．貝林,無黨團結聯盟,1,Y,
臺中縣,,,0,0,1,259,8.55,瓦歷斯．貝林,無黨團結聯盟,1,Y,
彰化縣,,,0,0,1,20,4.83,瓦歷斯．貝林,無黨團結聯盟,1,Y,
南投縣,,,0,0,1,1887,20.14,瓦歷斯．貝林,無黨團結聯盟,1,Y,
雲林縣,,,0,0,1,7,4.67,瓦歷斯．貝林,無黨團結聯盟,1,Y,
嘉義縣,,,0,0,1,250,15.64,瓦歷斯．貝林,無黨團結聯盟,1,Y,
臺南縣,,,0,0,1,17,5.07,瓦歷斯．貝林,無黨團結聯盟,1,Y,
高雄縣,,,0,0,1,304,7.50,瓦歷斯．貝林,無黨團結聯盟,1,Y,
屏東縣,,,0,0,1,2317,10.87,瓦歷斯．貝林,無黨團結聯盟,1,Y,
臺東縣,,,0,0,1,933,13.94,瓦歷斯．貝林,無黨團結聯盟,1,Y,
花蓮縣,,,0,0,1,1292,11.63,瓦歷斯．貝林,無黨團結聯盟,1,Y,
澎湖縣,,,0,0,1,1,4.00,瓦歷斯．貝林,無黨團結聯盟,1,Y,
基隆市,,,0,0,1,10,4.95,瓦歷斯．貝林,無黨團結聯盟,1,Y,
新竹市,,,0,0,1,12,5.02,瓦歷斯．貝林,無黨團結聯盟,1,Y,
臺中市,,,0,0,1,51,7.67,瓦歷斯．貝林,無黨團結聯盟,1,Y,
嘉義市,,,0,0,1,9,10.84,瓦歷斯．貝林,無黨團結聯盟,1,Y,
臺南市,,,0,0,1,10,6.13,瓦歷斯．貝林,無黨團結聯盟,1,Y,
金門縣,,,0,0,1,0,0.00,瓦歷斯．貝林,無黨團結聯盟,1,Y,
連江縣,,,0,0,1,1,7.14,瓦歷斯．貝林,無黨團結聯盟,1,Y,
臺北市,,,0,0,2,59,5.48,曾華德,中國國民黨,1,Y,T
高雄市,,,0,0,2,207,26.78,曾華德,中國國民黨,1,Y,T
臺北縣,,,0,0,2,155,5.61,曾華德,中國國民黨,1,Y,T
宜蘭縣,,,0,0,2,29,0.66,曾華德,中國國民黨,1,Y,T
桃園縣,,,0,0,2,260,4.71,曾華德,中國國民黨,1,Y,T
新竹縣,,,0,0,2,28,0.54,曾華德,中國國民黨,1,Y,T
苗栗縣,,,0,0,2,18,0.75,曾華德,中國國民黨,1,Y,T
臺中縣,,,0,0,2,112,3.70,曾華德,中國國民黨,1,Y,T
彰化縣,,,0,0,2,39,9.42,曾華德,中國國民黨,1,Y,T
南投縣,,,0,0,2,75,0.80,曾華德,中國國民黨,1,Y,T
雲林縣,,,0,0,2,23,15.33,曾華德,中國國民黨,1,Y,T
嘉義縣,,,0,0,2,136,8.51,曾華德,中國國民黨,1,Y,T
臺南縣,,,0,0,2,101,30.15,曾華德,中國國民黨,1,Y,T
高雄縣,,,0,0,2,859,21.19,曾華德,中國國民黨,1,Y,T
屏東縣,,,0,0,2,10434,48.95,曾華德,中國國民黨,1,Y,T
臺東縣,,,0,0,2,788,11.77,曾華德,中國國民黨,1,Y,T
花蓮縣,,,0,0,2,78,0.70,曾華德,中國國民黨,1,Y,T
澎湖縣,,,0,0,2,4,16.00,曾華德,中國國民黨,1,Y,T
基隆市,,,0,0,2,11,5.45,曾華德,中國國民黨,1,Y,T
新竹市,,,0,0,2,20,8.37,曾華德,中國國民黨,1,Y,T
臺中市,,,0,0,2,38,5.71,曾華德,中國國民黨,1,Y,T
嘉義市,,,0,0,2,5,6.02,曾華德,中國國民黨,1,Y,T
臺南市,,,0,0,2,56,34.36,曾華德,中國國民黨,1,Y,T
金門縣,,,0,0,2,1,6.25,曾華德,中國國民黨,1,Y,T
連江縣,,,0,0,2,0,0.00,曾華德,中國國民黨,1,Y,T
臺北市,,,0,0,3,7,0.65,李秀琴,無,2,N,
高雄市,,,0,0,3,3,0.39,李秀琴,無,2,N,
臺北縣,,,0,0,3,13,0.47,李秀琴,無,2,N,
宜蘭縣,,,0,0,3,5,0.11,李秀琴,無,2,N,
桃園縣,,,0,0,3,51,0.92,李秀琴,無,2,N,
新竹縣,,,0,0,3,39,0.75,李秀琴,無,2,N,
苗栗縣,,,0,0,3,2,0.08,李秀琴,無,2,N,
臺中縣,,,0,0,3,3,0.10,李秀琴,無,2,N,
彰化縣,,,0,0,3,1,0.24,李秀琴,無,2,N,
南投縣,,,0,0,3,7,0.07,李秀琴,無,2,N,
雲林縣,,,0,0,3,1,0.67,李秀琴,無,2,N,
