CountyCityName,TownshipName,VillageName,PollStationNo,DistrictName,BallotsAccepted,BallotsRejected,BallotsCast,Voters,CandidateCounts,ElectedCounts,CandidateMaleCounts,CandidateFemaleCounts,ElectedMaleCounts,ElectedFemaleCounts,BallotsRate
全國,,,0,0,88267,2764,91031,133338,85,30,70,15,25,5,68.27
臺北縣,,,0,12,2599,56,2655,4835,5,1,5,0,1,0,54.91
宜蘭縣,,,0,12,5397,67,5464,7072,5,2,4,1,2,0,77.26
桃園縣,,,0,14,5368,127,5495,10341,7,1,7,0,1,0,53.14
新竹縣,,,0,11,6845,125,6970,9345,8,2,8,0,2,0,74.59
苗栗縣,,,0,8,2715,48,2763,3447,3,1,1,2,0,1,80.16
臺中縣,,,0,10,3096,60,3156,5072,5,1,5,0,1,0,62.22
南投縣,,,0,7,10643,175,10818,15416,5,2,5,0,2,0,70.17
嘉義縣,,,0,7,1876,23,1899,2960,3,1,3,0,1,0,64.16
高雄縣,,,0,10,5702,97,5799,7357,9,3,8,1,3,0,78.82
屏東縣,,,0,16,23860,749,24609,34256,18,8,12,6,6,2,71.84
臺東縣,,,0,14,8034,217,8251,13070,11,5,8,3,4,1,63.13
花蓮縣,,,0,10,12132,1020,13152,20167,6,3,4,2,2,1,65.22
臺北縣,,,0,12,2599,56,2655,4835,5,1,5,0,1,0,54.91
宜蘭縣,,,0,12,2671,26,2697,3460,3,1,2,1,1,0,77.95
宜蘭縣,,,0,12,2726,41,2767,3612,2,1,2,0,1,0,76.61
桃園縣,,,0,14,5368,127,5495,10341,7,1,7,0,1,0,53.14
新竹縣,,,0,11,3840,69,3909,5070,4,1,4,0,1,0,77.10
新竹縣,,,0,11,3005,56,3061,4275,4,1,4,0,1,0,71.60
苗栗縣,,,0,8,2715,48,2763,3447,3,1,1,2,0,1,80.16
臺中縣,,,0,10,3096,60,3156,5072,5,1,5,0,1,0,62.22
南投縣,,,0,7,4181,69,4250,5987,3,1,3,0,1,0,70.99
南投縣,,,0,7,6462,106,6568,9429,2,1,2,0,1,0,69.66
