CountyCityName,TownshipName,VillageName,PollStationNo,DistrictName,DrawNo,VoteCounts,VoteRate,CandidateName,EndorsementPartyName,Gender,IsIncumbent,Elected
全國,,,0,0,1,3505,4.74,溫梅桂,新黨,2,N,
全國,,,0,0,2,8985,12.16,林建二,中國國民黨,1,N,
全國,,,0,0,3,10664,14.43,高揚昇,中國國民黨,1,N,T
全國,,,0,0,4,1982,2.68,鍾思錦,民主進步黨,1,N,
全國,,,0,0,5,13119,17.75,瓦歷斯．貝林,中國國民黨,1,Y,T
全國,,,0,0,6,9929,13.44,林清良,中國國民黨,1,N,
全國,,,0,0,7,5707,7.72,翁文德,中國台灣原住民黨,1,N,
全國,,,0,0,8,11000,14.89,全文盛,中國國民黨,1,N,T
全國,,,0,0,9,9004,12.18,馬賴．古麥,中國國民黨,1,Y,
臺北縣,,,0,0,1,254,16.08,溫梅桂,新黨,2,N,
宜蘭縣,,,0,0,1,128,3.34,溫梅桂,新黨,2,N,
桃園縣,,,0,0,1,271,6.10,溫梅桂,新黨,2,N,
新竹縣,,,0,0,1,189,3.55,溫梅桂,新黨,2,N,
苗栗縣,,,0,0,1,58,2.83,溫梅桂,新黨,2,N,
臺中縣,,,0,0,1,139,5.84,溫梅桂,新黨,2,N,
彰化縣,,,0,0,1,31,17.92,溫梅桂,新黨,2,N,
南投縣,,,0,0,1,327,3.44,溫梅桂,新黨,2,N,
雲林縣,,,0,0,1,10,20.83,溫梅桂,新黨,2,N,
嘉義縣,,,0,0,1,52,3.10,溫梅桂,新黨,2,N,
臺南縣,,,0,0,1,12,8.00,溫梅桂,新黨,2,N,
高雄縣,,,0,0,1,117,2.95,溫梅桂,新黨,2,N,
屏東縣,,,0,0,1,321,1.56,溫梅桂,新黨,2,N,
臺東縣,,,0,0,1,223,3.49,溫梅桂,新黨,2,N,
花蓮縣,,,0,0,1,1110,10.67,溫梅桂,新黨,2,N,
澎湖縣,,,0,0,1,2,14.29,溫梅桂,新黨,2,N,
基隆市,,,0,0,1,17,15.45,溫梅桂,新黨,2,N,
新竹市,,,0,0,1,10,9.90,溫梅桂,新黨,2,N,
臺中市,,,0,0,1,48,15.74,溫梅桂,新黨,2,N,
嘉義市,,,0,0,1,10,19.23,溫梅桂,新黨,2,N,
臺南市,,,0,0,1,14,18.42,溫梅桂,新黨,2,N,
