63,000,01,000,0000,1,陳汝斌,210,1,,77,,高中,N, , 
63,000,01,000,0000,2,趙衍慶,999,1,,78,,其他,N, , 
63,000,01,000,0000,3,李宏信,999,1,,74,,博士,N, , 
63,000,01,000,0000,4,陳永昌,999,1,,62,,其他,N, , 
63,000,01,000,0000,5,馮光遠,999,1,,61,,碩士,N, , 
63,000,01,000,0000,6,連勝文,1,1,,44,,博士,N, , 
63,000,01,000,0000,7,柯文哲,999,1,,55,,博士,N,*, 
65,000,01,000,0000,1,游錫堃,16,1,,66,,大學,N, , 
65,000,01,000,0000,2,李進順,999,1,,54,,專科,N, , 
65,000,01,000,0000,3,朱立倫,1,1,,53,,博士,Y,*, 
68,000,01,000,0000,1,鄭文燦,16,1,,47,,碩士,N,*, 
68,000,01,000,0000,2,吳志揚,1,1,,45,,碩士,N, , 
68,000,01,000,0000,3,許睿智,999,1,,76,,高中,N, , 
66,000,01,000,0000,1,胡志強,1,1,,66,,博士,Y, , 
66,000,01,000,0000,2,林佳龍,16,1,,50,,博士,N,*, 
67,000,01,000,0000,1,賴清德,16,1,,55,,碩士,Y,*, 
67,000,01,000,0000,2,黃秀霜,1,2,,53,,博士,N, , 
64,000,01,000,0000,1,周可盛,999,1,,57,,大學,N, , 
64,000,01,000,0000,2,陳菊,16,2,,64,,碩士,Y,*, 
64,000,01,000,0000,3,楊秋興,1,1,,58,,碩士,N, , 
