1,0,3,0,0,1,陳學聖,1,1,,99,,,N,,
1,0,3,0,0,2,吳餘東,99,1,,99,,,N,,
1,0,3,0,0,3,黃仁杼,2,1,,99,,,N,*,
1,0,3,0,0,4,林香美,99,2,,99,,,N,,
