CountyCityName,TownshipName,VillageName,PollStationNo,DistrictName,BallotsAccepted,BallotsRejected,BallotsCast,Voters,CandidateCounts,ElectedCounts,CandidateMaleCounts,CandidateFemaleCounts,ElectedMaleCounts,ElectedFemaleCounts,BallotsRate
全國,,,0,0,83721,2540,86261,121727,80,30,65,15,25,5,70.83
臺北縣,,,0,12,1386,132,1518,3500,1,1,1,0,1,0,43.37
宜蘭縣,,,0,12,4398,272,4670,6322,4,2,4,0,2,0,73.87
桃園縣,,,0,14,4861,166,5027,8425,4,1,4,0,1,0,59.67
新竹縣,,,0,11,6088,176,6264,8678,6,2,6,0,2,0,72.18
苗栗縣,,,0,8,2425,87,2512,3138,2,1,1,1,1,0,80.05
臺中縣,,,0,9,2820,68,2888,4105,3,1,3,0,1,0,70.35
南投縣,,,0,7,9922,210,10132,14355,6,2,5,1,2,0,70.58
嘉義縣,,,0,7,1938,30,1968,2838,4,1,4,0,1,0,69.34
高雄縣,,,0,12,5238,101,5339,6639,8,3,6,2,3,0,80.42
屏東縣,,,0,16,23983,710,24693,32466,19,8,14,5,5,3,76.06
臺東縣,,,0,14,8081,209,8290,12351,13,5,10,3,4,1,67.12
花蓮縣,,,0,10,12581,379,12960,18910,10,3,7,3,2,1,68.54
臺北縣,,,0,12,1386,132,1518,3500,1,1,1,0,1,0,43.37
宜蘭縣,,,0,12,2041,191,2232,3146,1,1,1,0,1,0,70.95
宜蘭縣,,,0,12,2357,81,2438,3176,3,1,3,0,1,0,76.76
桃園縣,,,0,14,4861,166,5027,8425,4,1,4,0,1,0,59.67
新竹縣,,,0,11,3261,103,3364,4660,3,1,3,0,1,0,72.19
新竹縣,,,0,11,2827,73,2900,4018,3,1,3,0,1,0,72.18
苗栗縣,,,0,8,2425,87,2512,3138,2,1,1,1,1,0,80.05
臺中縣,,,0,9,2820,68,2888,4105,3,1,3,0,1,0,70.35
南投縣,,,0,7,3914,92,4006,5686,4,1,4,0,1,0,70.45
南投縣,,,0,7,6008,118,6126,8669,2,1,1,1,1,0,70.67
嘉義縣,,,0,7,1938,30,1968,2838,4,1,4,0,1,0,69.34
高雄縣,,,0,12,1384,28,1412,1747,2,1,2,0,1,0,80.82
高雄縣,,,0,12,2301,36,2337,3084,4,1,2,2,1,0,75.78
高雄縣,,,0,12,1553,37,1590,1808,2,1,2,0,1,0,87.94
屏東縣,,,0,16,3654,51,3705,4637,2,1,0,2,0,1,79.90
屏東縣,,,0,16,4148,53,4201,5653,4,1,3,1,0,1,74.31
屏東縣,,,0,16,2542,74,2616,3469,2,1,2,0,1,0,75.41
屏東縣,,,0,16,4069,58,4127,5493,4,1,2,2,0,1,75.13
屏東縣,,,0,16,2554,76,2630,3234,2,1,2,0,1,0,81.32
屏東縣,,,0,16,2398,53,2451,3363,2,1,2,0,1,0,72.88
屏東縣,,,0,16,2515,304,2819,4175,1,1,1,0,1,0,67.52
屏東縣,,,0,16,2103,41,2144,2442,2,1,2,0,1,0,87.80
臺東縣,,,0,14,1604,41,1645,2582,2,1,2,0,1,0,63.71
臺東縣,,,0,14,1803,48,1851,2822,4,1,3,1,1,0,65.59
臺東縣,,,0,14,1657,22,1679,2170,2,1,1,1,1,0,77.37
臺東縣,,,0,14,1644,15,1659,2652,3,1,2,1,0,1,62.56
臺東縣,,,0,14,1373,83,1456,2125,2,1,2,0,1,0,68.52
花蓮縣,,,0,10,6374,175,6549,9327,2,1,0,2,0,1,70.22
花蓮縣,,,0,10,3212,119,3331,4807,5,1,4,1,1,0,69.29
花蓮縣,,,0,10,2995,85,3080,4776,3,1,3,0,1,0,64.49
臺北縣,板橋市,,0,12,53,3,56,197,8,4,4,4,3,1,28.43
臺北縣,三重市,,0,12,45,1,46,167,3,2,3,0,2,0,27.54
臺北縣,中和市,,0,12,40,2,42,191,5,3,4,1,3,0,21.99
臺北縣,永和市,,0,12,18,3,21,74,32,11,27,5,8,3,28.38
臺北縣,新莊市,,0,12,39,5,44,259,9,4,6,3,3,1,16.99
臺北縣,新店市,,0,12,80,1,81,280,18,5,16,2,3,2,28.93
臺北縣,樹林市,,0,12,45,3,48,220,6,3,5,1,3,0,21.82
臺北縣,鶯歌鎮,,0,12,22,1,23,121,6,2,5,1,2,0,19.01
臺北縣,三峽鎮,,0,12,23,3,26,95,10,3,9,1,3,0,27.37
臺北縣,淡水鎮,,0,12,22,2,24,125,30,10,26,4,8,2,19.20
臺北縣,汐止市,,0,12,29,3,32,107,21,6,17,4,4,2,29.91
臺北縣,瑞芳鎮,,0,12,12,1,13,31,13,4,8,5,3,1,41.94
臺北縣,土城市,,0,12,44,9,53,182,6,3,5,1,2,1,29.12
臺北縣,蘆洲市,,0,12,30,1,31,93,5,2,5,0,2,0,33.33
臺北縣,五股鄉,,0,12,18,2,20,83,5,2,5,0,2,0,24.10
臺北縣,泰山鄉,,0,12,20,0,20,64,15,7,13,2,5,2,31.25
臺北縣,林口鄉,,0,12,10,1,11,35,11,5,7,4,3,2,31.43
臺北縣,深坑鄉,,0,12,9,1,10,17,9,4,5,4,3,1,58.82
臺北縣,石碇鄉,,0,12,4,0,4,6,3,2,3,0,2,0,66.67
臺北縣,坪林鄉,,0,12,1,0,1,3,6,3,6,0,3,0,33.33
臺北縣,三芝鄉,,0,12,10,0,10,22,1,1,1,0,1,0,45.45
臺北縣,石門鄉,,0,12,2,0,2,3,6,2,6,0,2,0,66.67
臺北縣,八里鄉,,0,12,8,3,11,40,21,7,18,3,6,1,27.50
臺北縣,平溪鄉,,0,12,0,0,0,1,3,1,3,0,1,0,0.00
臺北縣,雙溪鄉,,0,12,0,0,0,1,24,9,19,5,7,2,0.00
臺北縣,貢寮鄉,,0,12,7,0,7,12,7,3,7,0,3,0,58.33
臺北縣,金山鄉,,0,12,6,1,7,14,12,6,10,2,5,1,50.00
臺北縣,萬里鄉,,0,12,21,1,22,27,16,8,13,3,6,2,81.48
臺北縣,烏來鄉,,0,12,768,85,853,1030,21,7,17,4,6,1,82.82
宜蘭縣,宜蘭市,,0,11,51,4,55,222,9,3,7,2,3,0,24.77
宜蘭縣,頭城鎮,,0,11,7,1,8,14,21,8,16,5,6,2,57.14
宜蘭縣,礁溪鄉,,0,11,5,0,5,14,18,8,13,5,6,2,35.71
宜蘭縣,壯圍鄉,,0,11,12,1,13,23,9,4,7,2,3,1,56.52
宜蘭縣,員山鄉,,0,11,22,1,23,61,11,5,9,2,4,1,37.70
宜蘭縣,三星鄉,,0,11,18,5,23,46,20,8,16,4,6,2,50.00
宜蘭縣,大同鄉,,0,11,1926,179,2105,2766,15,7,13,2,5,2,76.10
宜蘭縣,羅東鎮,,0,12,70,0,70,164,24,9,19,5,6,3,42.68
宜蘭縣,蘇澳鎮,,0,12,46,1,47,75,13,6,11,2,5,1,62.67
宜蘭縣,冬山鄉,,0,12,27,1,28,59,24,12,17,7,9,3,47.46
宜蘭縣,五結鄉,,0,12,8,0,8,28,11,7,9,2,5,2,28.57
宜蘭縣,南澳鄉,,0,12,2206,79,2285,2850,12,6,9,3,5,1,80.18
桃園縣,桃園市,,0,14,79,4,83,298,17,8,14,3,6,2,27.85
桃園縣,中壢市,,0,14,136,4,140,406,9,5,6,3,4,1,34.48
桃園縣,大溪鎮,,0,14,322,11,333,698,10,5,7,3,4,1,47.71
桃園縣,楊梅鎮,,0,14,66,3,69,186,9,5,7,2,4,1,37.10
桃園縣,蘆竹鄉,,0,14,52,2,54,156,10,5,8,2,4,1,34.62
桃園縣,大園鄉,,0,14,42,3,45,110,27,10,23,4,8,2,40.91
桃園縣,龜山鄉,,0,14,70,5,75,230,17,8,12,5,6,2,32.61
桃園縣,八德市,,0,14,160,8,168,409,6,4,4,2,3,1,41.08
桃園縣,龍潭鄉,,0,14,114,8,122,308,12,5,9,3,4,1,39.61
桃園縣,平鎮市,,0,14,188,6,194,448,28,8,21,7,6,2,43.30
桃園縣,新屋鄉,,0,14,10,1,11,26,20,9,14,6,7,2,42.31
桃園縣,觀音鄉,,0,14,33,1,34,100,11,6,9,2,5,1,34.00
桃園縣,復興鄉,,0,14,3589,110,3699,5050,16,9,12,4,7,2,73.25
新竹縣,竹北市,,0,10,23,0,23,66,10,7,8,2,5,2,34.85
新竹縣,新埔鎮,,0,10,10,0,10,26,12,6,11,1,5,1,38.46
新竹縣,關西鎮,,0,10,42,3,45,73,9,6,6,3,5,1,61.64
新竹縣,湖口鄉,,0,10,28,1,29,88,12,7,7,5,6,1,32.95
新竹縣,新豐鄉,,0,10,25,0,25,62,14,7,11,3,4,3,40.32
新竹縣,橫山鄉,,0,10,53,3,56,82,10,5,6,4,3,2,68.29
新竹縣,尖石鄉,,0,10,3080,96,3176,4263,11,6,7,4,4,2,74.50
新竹縣,竹東鎮,,0,11,430,8,438,951,7,4,4,3,2,2,46.06
新竹縣,芎林鄉,,0,11,21,2,23,54,11,7,8,3,5,2,42.59
新竹縣,北埔鄉,,0,11,11,0,11,15,12,6,9,3,5,1,73.33
新竹縣,寶山鄉,,0,11,5,2,7,6,9,4,7,2,2,2,116.67
新竹縣,峨眉鄉,,0,11,1,0,1,1,12,6,7,5,4,2,100.00
新竹縣,五峰鄉,,0,11,2359,61,2420,2991,8,5,6,2,4,1,80.91
苗栗縣,苗栗市,,0,8,52,0,52,152,5,3,5,0,3,0,34.21
苗栗縣,苑裡鎮,,0,8,4,0,4,12,6,3,6,0,3,0,33.33
苗栗縣,通霄鎮,,0,8,6,0,6,14,4,3,3,1,3,0,42.86
苗栗縣,竹南鎮,,0,8,9,1,10,26,3,2,3,0,2,0,38.46
苗栗縣,頭份鎮,,0,8,31,0,31,63,15,8,12,3,5,3,49.21
苗栗縣,後龍鎮,,0,8,10,0,10,25,21,10,17,4,8,2,40.00
苗栗縣,卓蘭鎮,,0,8,16,2,18,22,30,13,21,9,10,3,81.82
苗栗縣,大湖鄉,,0,8,33,0,33,60,9,7,7,2,6,1,55.00
苗栗縣,公館鄉,,0,8,6,0,6,22,14,8,11,3,6,2,27.27
苗栗縣,銅鑼鄉,,0,8,8,0,8,15,20,10,16,4,8,2,53.33
苗栗縣,南庄鄉,,0,8,36,1,37,60,11,5,8,3,4,1,61.67
苗栗縣,頭屋鄉,,0,8,2,0,2,5,11,6,8,3,5,1,40.00
苗栗縣,三義鄉,,0,8,11,1,12,19,34,11,29,5,9,2,63.16
苗栗縣,西湖鄉,,0,8,1,0,1,2,17,8,13,4,6,2,50.00
苗栗縣,造橋鄉,,0,8,2,0,2,7,23,11,18,5,9,2,28.57
苗栗縣,三灣鄉,,0,8,1,0,1,1,11,8,8,3,5,3,100.00
苗栗縣,獅潭鄉,,0,8,4,1,5,7,7,4,3,4,2,2,71.43
苗栗縣,泰安鄉,,0,8,2193,81,2274,2626,4,3,4,0,3,0,86.60
臺中縣,豐原市,,0,9,87,7,94,195,2,1,0,2,0,1,48.21
臺中縣,東勢鎮,,0,9,102,2,104,177,28,10,23,5,8,2,58.76
臺中縣,大甲鎮,,0,9,13,0,13,23,3,1,2,1,1,0,56.52
臺中縣,清水鎮,,0,9,21,1,22,47,5,2,5,0,2,0,46.81
臺中縣,沙鹿鎮,,0,9,30,2,32,46,6,3,5,1,2,1,69.57
臺中縣,梧棲鎮,,0,9,25,0,25,43,3,1,2,1,1,0,58.14
臺中縣,后里鄉,,0,9,41,4,45,73,14,9,10,4,7,2,61.64
臺中縣,神岡鄉,,0,9,44,1,45,80,2,1,2,0,1,0,56.25
臺中縣,潭子鄉,,0,9,78,3,81,174,19,9,15,4,6,3,46.55
臺中縣,大雅鄉,,0,9,88,2,90,187,8,4,6,2,3,1,48.13
臺中縣,新社鄉,,0,9,16,2,18,30,26,11,18,8,9,2,60.00
臺中縣,石岡鄉,,0,9,6,2,8,11,6,2,6,0,2,0,72.73
臺中縣,外埔鄉,,0,9,6,3,9,15,3,2,3,0,2,0,60.00
臺中縣,大安鄉,,0,9,3,0,3,5,5,2,4,1,1,1,60.00
臺中縣,烏日鄉,,0,9,29,1,30,60,2,1,2,0,1,0,50.00
臺中縣,大肚鄉,,0,9,33,0,33,78,2,1,2,0,1,0,42.31
臺中縣,龍井鄉,,0,9,23,4,27,43,13,5,9,4,4,1,62.79
臺中縣,霧峰鄉,,0,9,20,0,20,33,9,4,6,3,3,1,60.61
臺中縣,太平市,,0,9,97,4,101,230,9,4,7,2,3,1,43.91
臺中縣,大里市,,0,9,61,2,63,166,7,4,5,2,3,1,37.95
臺中縣,和平鄉,,0,9,1997,28,2025,2389,12,7,10,2,5,2,84.76
南投縣,竹山鎮,,0,6,13,1,14,22,5,3,5,0,3,0,63.64
