01,000,01,000,0000,0,1,272,12.16 , 
01,000,01,000,0000,0,2,145,6.48 , 
01,000,01,000,0000,0,3,494,22.08 , 
01,000,01,000,0000,0,4,846,37.82 ,*
01,000,01,000,0000,0,5,257,11.49 , 
01,000,01,000,0000,0,6,145,6.48 , 
01,000,01,000,0000,0,7,78,3.49 , 
02,000,01,000,0000,0,1,249,9.24 , 
02,000,01,000,0000,0,2,580,21.53 , 
02,000,01,000,0000,0,3,51,1.89 , 
02,000,01,000,0000,0,4,354,13.14 , 
02,000,01,000,0000,0,5,725,26.91 ,*
02,000,01,000,0000,0,6,511,18.97 , 
