CountyCityName,TownshipName,VillageName,PollStationNo,DistrictName,BallotsAccepted,BallotsRejected,BallotsCast,Voters,CandidateCounts,ElectedCounts,CandidateMaleCounts,CandidateFemaleCounts,ElectedMaleCounts,ElectedFemaleCounts,BallotsRate
全國,,,0,0,2120405,43175,2163580,2729316,261,94,219,42,76,18,79.27
臺北市,,,0,6,1392442,28134,1420576,1808531,138,51,111,27,39,12,78.55
臺北市,,,0,6,291807,5205,297012,365116,26,10,23,3,7,3,81.35
臺北市,,,0,6,172670,3678,176348,213040,18,6,14,4,5,1,82.78
臺北市,,,0,6,242476,4726,247202,317954,22,9,18,4,7,2,77.75
臺北市,,,0,6,187916,4612,192528,254681,20,7,16,4,5,2,75.60
臺北市,,,0,6,207240,4762,212002,270027,24,8,20,4,6,2,78.51
臺北市,,,0,6,290333,5151,295484,387713,28,11,20,8,9,2,76.21
高雄市,,,0,6,727963,15041,743004,920785,123,43,108,15,37,6,80.69
高雄市,,,0,6,95112,1704,96816,121534,13,6,10,3,5,1,79.66
高雄市,,,0,6,132399,2377,134776,163058,28,7,25,3,6,1,82.66
高雄市,,,0,6,163041,3550,166591,207971,29,10,26,3,9,1,80.10
高雄市,,,0,6,58471,1485,59956,74628,7,3,7,0,3,0,80.34
高雄市,,,0,6,111266,2177,113443,141408,18,7,15,3,6,1,80.22
高雄市,,,0,6,167674,3748,171422,212186,28,10,25,3,8,2,80.79
臺北市,士林區,,0,1,160920,2873,163793,202171,1,0,1,3,0,3,81.02
臺北市,北投區,,0,1,130887,2332,133219,162945,2,1,2,0,1,0,81.76
臺北市,南港區,,0,2,59951,1528,61479,73988,6,1,6,0,1,0,83.09
臺北市,內湖區,,0,2,112719,2150,114869,139052,3,1,3,0,1,0,82.61
臺北市,松山區,,0,3,108677,2061,110738,145591,3,1,2,1,1,0,76.06
臺北市,信義區,,0,3,133799,2665,136464,172363,4,1,4,0,1,0,79.17
臺北市,中山區,,0,4,113858,2924,116782,159674,3,1,2,1,0,1,73.14
臺北市,大同區,,0,4,74058,1688,75746,95007,2,1,2,0,1,0,79.73
臺北市,中正區,,0,5,88794,2081,90875,119042,4,1,4,0,1,0,76.34
臺北市,萬華區,,0,5,118446,2681,121127,150985,2,1,2,0,1,0,80.22
臺北市,大安區,,0,6,170388,2941,173329,235794,4,1,3,1,1,0,73.51
臺北市,文山區,,0,6,119945,2210,122155,151919,3,1,3,0,1,0,80.41
高雄市,鹽埕區,,0,1,18650,385,19035,24139,4,1,4,0,1,0,78.86
高雄市,鼓山區,,0,1,58352,1048,59400,74595,3,1,3,0,1,0,79.63
高雄市,旗津區,,0,1,18110,271,18381,22800,4,1,4,0,1,0,80.62
高雄市,左營區,,0,2,63171,1254,64425,79303,2,1,2,0,1,0,81.24
高雄市,楠梓區,,0,2,69228,1123,70351,83755,4,1,2,2,1,0,84.00
高雄市,三民區,,0,3,163041,3550,166591,207971,2,1,0,2,0,1,80.10
高雄市,新興區,,0,4,111266,2177,113443,141408,3,1,2,1,1,0,80.22
高雄市,前金區,,0,4,21111,539,21650,26844,3,1,3,0,1,0,80.65
高雄市,苓雅區,,0,5,111266,2177,113443,141408,3,1,3,0,1,0,80.22
高雄市,前鎮區,,0,6,102835,2449,105284,131522,5,1,4,1,0,1,80.05
高雄市,小港區,,0,6,64839,1299,66138,80664,2,1,1,1,1,0,81.99
臺北市,士林區,仁勇里,0,1,3149,47,3196,3815,3,1,3,0,1,0,83.77
臺北市,士林區,義信里,0,1,1830,26,1856,2236,3,1,3,0,1,0,83.01
臺北市,士林區,福林里,0,1,2840,55,2895,3650,7,1,6,1,1,0,79.32
臺北市,士林區,福德里,0,1,2618,35,2653,3282,2,1,2,0,1,0,80.83
臺北市,士林區,福志里,0,1,4789,66,4855,6016,5,1,5,0,1,0,80.70
臺北市,士林區,舊佳里,0,1,4281,59,4340,5393,7,1,6,1,1,0,80.47
臺北市,士林區,福佳里,0,1,4653,76,4729,5833,3,1,3,0,1,0,81.07
臺北市,士林區,後港里,0,1,4882,80,4962,6138,2,1,1,1,1,0,80.84
臺北市,士林區,福中里,0,1,3297,67,3364,4043,4,1,3,1,1,0,83.21
臺北市,士林區,前港里,0,1,2400,60,2460,3016,4,1,3,1,0,1,81.56
臺北市,士林區,百齡里,0,1,4294,86,4380,5312,4,1,4,0,1,0,82.45
臺北市,士林區,承德里,0,1,2450,44,2494,3065,2,1,2,0,1,0,81.37
臺北市,士林區,福華里,0,1,4264,111,4375,5565,2,1,1,1,1,0,78.62
臺北市,士林區,明勝里,0,1,2942,76,3018,3947,2,1,2,0,1,0,76.46
臺北市,士林區,福順里,0,1,3649,84,3733,4411,4,1,4,0,1,0,84.63
臺北市,士林區,富光里,0,1,3636,88,3724,4444,2,1,2,0,1,0,83.80
臺北市,士林區,葫蘆里,0,1,4742,80,4822,5729,3,1,3,0,1,0,84.17
臺北市,士林區,葫東里,0,1,2465,45,2510,3032,2,1,2,0,1,0,82.78
臺北市,士林區,社子里,0,1,3807,82,3889,4574,2,1,1,1,1,0,85.02
臺北市,士林區,社新里,0,1,4923,115,5038,6024,2,1,2,0,1,0,83.63
臺北市,士林區,社園里,0,1,4129,78,4207,4914,1,1,1,0,1,0,85.61
臺北市,士林區,永倫里,0,1,4581,75,4656,5576,3,1,2,1,1,0,83.50
臺北市,士林區,福安里,0,1,3078,40,3118,3565,3,1,2,1,1,0,87.46
臺北市,士林區,富洲里,0,1,3371,67,3438,3976,3,1,3,0,1,0,86.47
臺北市,士林區,岩山里,0,1,2611,49,2660,3454,3,1,3,0,1,0,77.01
臺北市,士林區,名山里,0,1,3859,56,3915,4910,3,1,3,0,1,0,79.74
