5,0,3,0,0,1,蔡宗融,99,1,,25,,,N,,
5,0,3,0,0,2,吳甲第,99,1,,53,,,N,,
5,0,3,0,0,3,廖婉汝,1,2,,55,,,N,,
5,0,3,0,0,4,莊瑞雄,2,1,,51,,,N,*,
