CountyCityName,TownshipName,VillageName,PollStationNo,DistrictName,BallotsAccepted,BallotsRejected,BallotsCast,Voters,CandidateCounts,ElectedCounts,CandidateMaleCounts,CandidateFemaleCounts,ElectedMaleCounts,ElectedFemaleCounts,BallotsRate
全國,,,0,0,7156011,127376,7283387,11627025,1803,838,1511,292,695,143,62.64
臺北縣,,,0,10,1050357,18830,1069187,2236797,151,63,122,29,50,13,47.80
宜蘭縣,,,0,10,203170,3020,206190,310850,65,32,59,6,28,4,66.33
桃園縣,,,0,12,545425,10177,555602,1023276,158,54,137,21,44,10,54.30
新竹縣,,,0,9,172156,3756,175912,257743,67,32,59,8,26,6,68.25
苗栗縣,,,0,6,256887,4584,261471,386516,85,36,73,12,30,6,67.65
臺中縣,,,0,7,610061,12866,622927,925076,110,55,86,24,43,12,67.34
彰化縣,,,0,8,639768,14482,654250,860280,93,54,74,19,41,13,76.05
南投縣,,,0,5,242462,3644,246106,359702,67,35,55,12,29,6,68.42
雲林縣,,,0,6,392744,6839,399583,525512,81,43,67,14,36,7,76.04
嘉義縣,,,0,6,289363,5535,294898,398683,57,36,44,13,28,8,73.97
臺南縣,,,0,10,523901,8676,532577,757839,98,50,80,18,39,11,70.28
高雄縣,,,0,8,591470,10076,601546,829731,109,50,93,16,45,5,72.50
屏東縣,,,0,7,420975,6758,427733,596950,112,46,98,14,41,5,71.65
臺東縣,,,0,5,79551,1432,80983,122682,38,17,32,6,12,5,66.01
花蓮縣,,,0,4,112048,2194,114242,191096,59,23,49,10,19,4,59.78
澎湖縣,,,0,6,47208,769,47977,63829,41,19,38,3,18,1,75.16
基隆市,,,0,7,134868,2041,136909,256545,74,30,62,12,25,5,53.37
新竹市,,,0,5,115514,1688,117202,233115,53,29,45,8,23,6,50.28
臺中市,,,0,6,306953,4708,311661,584748,90,45,74,16,39,6,53.30
嘉義市,,,0,2,104900,1509,106409,185454,38,23,32,6,21,2,57.38
臺南市,,,0,6,285232,3180,288412,481106,96,41,78,18,33,8,59.95
金門縣,,,0,1,26310,519,26829,33216,44,16,39,5,16,0,80.77
連江縣,,,0,4,4688,93,4781,6279,17,9,15,2,9,0,76.14
臺北縣,,,0,10,164549,2948,167497,338483,26,10,21,5,7,3,49.48
