CountyCityName,TownshipName,VillageName,PollStationNo,DistrictName,DrawNo,VoteCounts,VoteRate,CandidateName,EndorsementPartyName,Gender,IsIncumbent,Elected
全國,,,0,0,1,8617,14.30,莊金生,中國國民黨,1,Y,
全國,,,0,0,2,13069,21.69,章仁香,中國國民黨,2,Y,T
全國,,,0,0,3,14493,24.05,楊仁福,中國國民黨,1,N,T
全國,,,0,0,4,11182,18.56,林正二,中國國民黨,1,N,T
全國,,,0,0,5,3934,6.53,馬耀‧谷木,民主進步黨,1,N,
全國,,,0,0,6,8958,14.87,蔡中涵,全國民主非政黨聯盟,1,Y,T
臺北縣,,,0,0,1,554,4.96,莊金生,中國國民黨,1,Y,
宜蘭縣,,,0,0,1,23,3.31,莊金生,中國國民黨,1,Y,
桃園縣,,,0,0,1,692,7.70,莊金生,中國國民黨,1,Y,
新竹縣,,,0,0,1,33,5.53,莊金生,中國國民黨,1,Y,
苗栗縣,,,0,0,1,123,5.83,莊金生,中國國民黨,1,Y,
臺中縣,,,0,0,1,130,6.26,莊金生,中國國民黨,1,Y,
彰化縣,,,0,0,1,17,2.53,莊金生,中國國民黨,1,Y,
南投縣,,,0,0,1,8,1.59,莊金生,中國國民黨,1,Y,
雲林縣,,,0,0,1,8,4.71,莊金生,中國國民黨,1,Y,
嘉義縣,,,0,0,1,3,1.42,莊金生,中國國民黨,1,Y,
臺南縣,,,0,0,1,7,1.62,莊金生,中國國民黨,1,Y,
高雄縣,,,0,0,1,35,3.31,莊金生,中國國民黨,1,Y,
屏東縣,,,0,0,1,36,2.17,莊金生,中國國民黨,1,Y,
臺東縣,,,0,0,1,1632,3.94,莊金生,中國國民黨,1,Y,
花蓮縣,,,0,0,1,4722,12.68,莊金生,中國國民黨,1,Y,
澎湖縣,,,0,0,1,2,4.76,莊金生,中國國民黨,1,Y,
基隆市,,,0,0,1,191,5.90,莊金生,中國國民黨,1,Y,
新竹市,,,0,0,1,10,3.06,莊金生,中國國民黨,1,Y,
臺中市,,,0,0,1,28,3.58,莊金生,中國國民黨,1,Y,
嘉義市,,,0,0,1,3,4.48,莊金生,中國國民黨,1,Y,
臺南市,,,0,0,1,0,0.00,莊金生,中國國民黨,1,Y,
